ingestion_event_id,ingestion_batch_id,event_type,source_event_ref,source_observed_at,received_at,safe_payload,normalization_status,rejection_code,rejection_detail,created_at
ede8784b-911a-5e26-b56b-912df76aec5d,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001090,2026-06-28T01:13:00Z,2026-06-28T01:15:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001090""}",normalized,,,2026-06-28T01:15:00Z
af623622-93c7-5d06-a47d-35e736e3edb9,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001091,2026-06-28T03:20:00Z,2026-06-28T03:22:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001091""}",normalized,,,2026-06-28T03:22:00Z
ae9cfa25-8722-52cc-a3a3-5760b0fec9bf,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001092,2026-06-28T05:27:00Z,2026-06-28T05:29:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001092""}",normalized,,,2026-06-28T05:29:00Z
ec5a16db-4ea9-5ca1-bffd-bfedd917c653,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001093,2026-06-28T07:34:00Z,2026-06-28T07:36:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001093""}",normalized,,,2026-06-28T07:36:00Z
ea7443f1-3d75-56cc-9a92-028a27d578f1,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001094,2026-06-28T09:41:00Z,2026-06-28T09:43:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001094""}",normalized,,,2026-06-28T09:43:00Z
858a5130-b4e7-5ba2-b43f-491f5849ba32,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001095,2026-06-28T11:48:00Z,2026-06-28T11:50:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001095""}",normalized,,,2026-06-28T11:50:00Z
5086c336-5d3a-57b7-a4ea-c4384c65cdf6,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001096,2026-06-28T13:55:00Z,2026-06-28T13:57:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001096""}",normalized,,,2026-06-28T13:57:00Z
724718f2-d027-5b31-884c-cd0bdd65fa8f,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001097,2026-06-28T14:02:00Z,2026-06-28T14:04:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001097""}",normalized,,,2026-06-28T14:04:00Z
70a7edd6-d762-55ae-a9ac-f66e70db57a6,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001098,2026-06-28T15:09:00Z,2026-06-28T15:11:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001098""}",normalized,,,2026-06-28T15:11:00Z
775cea06-813d-5e23-9608-47b80d91bad2,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001099,2026-06-28T01:16:00Z,2026-06-28T01:18:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001099""}",normalized,,,2026-06-28T01:18:00Z
5cff8126-032e-5f60-91bf-e74bf637b4f2,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001100,2026-06-28T03:23:00Z,2026-06-28T03:25:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001100""}",normalized,,,2026-06-28T03:25:00Z
b8aad023-1c36-5029-8053-a98a85a4b9c2,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001101,2026-06-28T05:30:00Z,2026-06-28T05:32:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001101""}",normalized,,,2026-06-28T05:32:00Z
034b9704-717e-5016-a58f-12145ebf7d72,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001102,2026-06-28T07:37:00Z,2026-06-28T07:39:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001102""}",normalized,,,2026-06-28T07:39:00Z
a21ec5d7-c22d-5e0a-9c66-4c6998be554c,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001103,2026-06-28T09:44:00Z,2026-06-28T09:46:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001103""}",normalized,,,2026-06-28T09:46:00Z
dc1c8850-509d-58a4-b3a5-8d78ca8a09fd,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001104,2026-06-28T11:51:00Z,2026-06-28T11:53:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001104""}",normalized,,,2026-06-28T11:53:00Z
bedea6b1-0631-5869-b4cc-2b0e08f691c4,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001105,2026-06-28T13:58:00Z,2026-06-28T14:00:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001105""}",normalized,,,2026-06-28T14:00:00Z
9d5bf6ba-8ec8-55a0-a457-2860b4ed4275,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001106,2026-06-28T14:05:00Z,2026-06-28T14:07:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001106""}",normalized,,,2026-06-28T14:07:00Z
ddee1708-bd7c-557c-a17a-83d330602a04,5a60d84e-bb14-5e9f-9fbf-a2f86ffe98a5,transaction,EVENT-SYN-001107,2026-06-28T15:12:00Z,2026-06-28T15:14:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001107""}",normalized,,,2026-06-28T15:14:00Z
ecb91ebb-469a-5788-afc3-1fd6e884dec2,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001108,2026-06-28T01:11:00Z,2026-06-28T01:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001108""}",normalized,,,2026-06-28T01:13:00Z
11195f27-c75a-52ab-b5d1-ea058eef050e,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001109,2026-06-28T03:18:00Z,2026-06-28T03:20:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001109""}",normalized,,,2026-06-28T03:20:00Z
535bcb2a-4b0a-583d-bfb7-7fa0c236854f,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001110,2026-06-28T05:25:00Z,2026-06-28T05:27:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001110""}",normalized,,,2026-06-28T05:27:00Z
348bff43-0740-59e3-8233-a98ff130ba6d,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001111,2026-06-28T07:32:00Z,2026-06-28T07:34:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001111""}",normalized,,,2026-06-28T07:34:00Z
e71a4faf-5c14-56c2-9c53-6f046018abe9,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001112,2026-06-28T09:39:00Z,2026-06-28T09:41:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001112""}",normalized,,,2026-06-28T09:41:00Z
185370eb-4e8b-5e89-87d6-2c147a8fcd9c,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001113,2026-06-28T11:46:00Z,2026-06-28T11:48:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001113""}",normalized,,,2026-06-28T11:48:00Z
df6c88a5-84f2-55c3-8198-0234a7eb37c1,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001114,2026-06-28T13:53:00Z,2026-06-28T13:55:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001114""}",normalized,,,2026-06-28T13:55:00Z
d864ddbf-53fb-58c2-8668-8e4dc0008ee0,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001115,2026-06-28T14:00:00Z,2026-06-28T14:02:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001115""}",normalized,,,2026-06-28T14:02:00Z
569a3869-1fe3-5720-861c-202e2e1818c0,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001116,2026-06-28T15:07:00Z,2026-06-28T15:09:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001116""}",normalized,,,2026-06-28T15:09:00Z
d336f3e1-ec4f-5949-bbbd-a6696f6f89a4,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001117,2026-06-28T01:14:00Z,2026-06-28T01:16:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001117""}",normalized,,,2026-06-28T01:16:00Z
097d1c17-1066-5544-bce8-71947b89612c,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001118,2026-06-28T03:21:00Z,2026-06-28T03:23:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001118""}",normalized,,,2026-06-28T03:23:00Z
ccfae3fd-26b2-5b03-957f-a72877c319f6,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001119,2026-06-28T05:28:00Z,2026-06-28T05:30:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001119""}",normalized,,,2026-06-28T05:30:00Z
e67801ab-5676-5614-8e0b-bde2a5bb4219,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001120,2026-06-28T07:35:00Z,2026-06-28T07:37:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001120""}",normalized,,,2026-06-28T07:37:00Z
5ef43343-5903-5093-843c-36aad3c7234c,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001121,2026-06-28T09:42:00Z,2026-06-28T09:44:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001121""}",normalized,,,2026-06-28T09:44:00Z
cf2c0168-c156-58e2-8da6-506aa33dd7d5,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001122,2026-06-28T11:49:00Z,2026-06-28T11:51:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001122""}",normalized,,,2026-06-28T11:51:00Z
00c9db50-6b1d-58df-8dc2-a8378b3923d5,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001123,2026-06-28T13:56:00Z,2026-06-28T13:58:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001123""}",normalized,,,2026-06-28T13:58:00Z
85d4a311-80b6-5106-a1f5-d7b1d22b232e,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001124,2026-06-28T14:03:00Z,2026-06-28T14:05:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001124""}",normalized,,,2026-06-28T14:05:00Z
57ffb53a-d8b0-5a9b-b26f-839bd7aaf8c5,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001125,2026-06-28T15:10:00Z,2026-06-28T15:12:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001125""}",normalized,,,2026-06-28T15:12:00Z
de6d7a1e-5e55-5898-a32e-e70e18fbb495,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001126,2026-06-28T01:17:00Z,2026-06-28T01:19:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001126""}",normalized,,,2026-06-28T01:19:00Z
243fb875-de5c-5ba5-a3e6-f6e93b2df730,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001127,2026-06-28T03:24:00Z,2026-06-28T03:26:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001127""}",normalized,,,2026-06-28T03:26:00Z
9996d1b7-a34f-5dc3-bac2-2b3c00fd54f6,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001128,2026-06-28T05:31:00Z,2026-06-28T05:33:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001128""}",normalized,,,2026-06-28T05:33:00Z
6eb27b33-293b-5df3-87d1-2088899b9d7e,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001129,2026-06-28T07:38:00Z,2026-06-28T07:40:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001129""}",normalized,,,2026-06-28T07:40:00Z
474d40b1-8f74-5d32-8d02-b004c6f3561d,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001130,2026-06-28T09:45:00Z,2026-06-28T09:47:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001130""}",normalized,,,2026-06-28T09:47:00Z
8bb369d4-35a3-5c4f-9f26-6cb3fe0cffee,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001131,2026-06-28T11:52:00Z,2026-06-28T11:54:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001131""}",normalized,,,2026-06-28T11:54:00Z
b17c1707-5933-571c-b382-022b7d158c2e,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001132,2026-06-28T13:59:00Z,2026-06-28T14:01:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001132""}",normalized,,,2026-06-28T14:01:00Z
b09816f9-0d1e-5057-bafb-0d9bd9bd2217,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001133,2026-06-28T14:06:00Z,2026-06-28T14:08:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001133""}",normalized,,,2026-06-28T14:08:00Z
99f0859f-1b6c-52fb-bde2-1aaa8d5fed20,09b2f65d-7470-576d-9960-02aa8cd6802d,transaction,EVENT-SYN-001134,2026-06-28T15:13:00Z,2026-06-28T15:15:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001134""}",normalized,,,2026-06-28T15:15:00Z
624e8dbe-e819-5f8f-b982-b9072c59ea64,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001135,2026-06-28T01:12:00Z,2026-06-28T01:14:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001135""}",normalized,,,2026-06-28T01:14:00Z
30618ee4-b061-58c9-9d40-52d8b1d8420d,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001136,2026-06-28T03:19:00Z,2026-06-28T03:21:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001136""}",normalized,,,2026-06-28T03:21:00Z
7d843acd-eebc-575f-8f54-059d6df03930,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001137,2026-06-28T05:26:00Z,2026-06-28T05:28:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001137""}",normalized,,,2026-06-28T05:28:00Z
54ee5b7e-8fa4-5ded-aa7a-46aefa738935,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001138,2026-06-28T07:33:00Z,2026-06-28T07:35:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001138""}",normalized,,,2026-06-28T07:35:00Z
2fe27e6b-dfc9-5e26-bc99-4a12847866ac,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001139,2026-06-28T09:40:00Z,2026-06-28T09:42:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001139""}",normalized,,,2026-06-28T09:42:00Z
15bb4d0f-6dce-5ee8-8770-2e901fb20daa,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001140,2026-06-28T11:47:00Z,2026-06-28T11:49:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001140""}",normalized,,,2026-06-28T11:49:00Z
a45a9fe1-f0dd-573e-b315-5469a265faaf,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001141,2026-06-28T13:54:00Z,2026-06-28T13:56:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001141""}",normalized,,,2026-06-28T13:56:00Z
1312ed50-eca0-50d7-bcc7-d19b16007e68,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001142,2026-06-28T14:01:00Z,2026-06-28T14:03:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001142""}",normalized,,,2026-06-28T14:03:00Z
619e53a2-8150-5d7c-b149-4ba7a670fc78,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001143,2026-06-28T15:08:00Z,2026-06-28T15:10:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001143""}",normalized,,,2026-06-28T15:10:00Z
0459f318-29e7-5dbb-af2e-0f6c0a838f44,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001144,2026-06-28T01:15:00Z,2026-06-28T01:17:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001144""}",normalized,,,2026-06-28T01:17:00Z
d9009c08-ab86-53b9-9ebe-2f4d416a22f7,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001145,2026-06-28T03:22:00Z,2026-06-28T03:24:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001145""}",normalized,,,2026-06-28T03:24:00Z
7a18947c-19ef-5ace-be61-a99fc14518c8,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001146,2026-06-28T05:29:00Z,2026-06-28T05:31:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001146""}",normalized,,,2026-06-28T05:31:00Z
78ee4c8c-264c-518c-8211-87b2a0195997,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001147,2026-06-28T07:36:00Z,2026-06-28T07:38:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001147""}",normalized,,,2026-06-28T07:38:00Z
184c8889-c4df-5a07-ab32-8c7aed695cdb,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001148,2026-06-28T09:43:00Z,2026-06-28T09:45:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001148""}",normalized,,,2026-06-28T09:45:00Z
060b71da-e2c6-5c4a-aacc-1f69f9be4a90,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001149,2026-06-28T11:50:00Z,2026-06-28T11:52:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001149""}",normalized,,,2026-06-28T11:52:00Z
88d0e676-1bc9-5d99-85b4-256b77420424,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001150,2026-06-28T13:57:00Z,2026-06-28T13:59:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001150""}",normalized,,,2026-06-28T13:59:00Z
d673fa45-4a3f-57eb-9efa-76829bc1cb7f,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001151,2026-06-28T14:04:00Z,2026-06-28T14:06:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001151""}",normalized,,,2026-06-28T14:06:00Z
6d229544-ed69-588d-b3f2-b79c07c9570b,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001152,2026-06-28T15:11:00Z,2026-06-28T15:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001152""}",normalized,,,2026-06-28T15:13:00Z
401cc82f-60d2-58f2-9a5f-b1c8d2777a01,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001153,2026-06-28T01:18:00Z,2026-06-28T01:20:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001153""}",normalized,,,2026-06-28T01:20:00Z
bb47c38b-23ed-56ad-9985-0198fa1557b7,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001154,2026-06-28T03:25:00Z,2026-06-28T03:27:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001154""}",normalized,,,2026-06-28T03:27:00Z
1076e136-cbc4-5061-a30d-15331c2cce5b,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001155,2026-06-28T05:32:00Z,2026-06-28T05:34:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001155""}",normalized,,,2026-06-28T05:34:00Z
2f2ad37c-6e7a-532d-afc5-444c825d84fa,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001156,2026-06-28T07:39:00Z,2026-06-28T07:41:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001156""}",normalized,,,2026-06-28T07:41:00Z
7e3a6c30-deff-5451-b502-057f8d37c3b0,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001157,2026-06-28T09:46:00Z,2026-06-28T09:48:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001157""}",normalized,,,2026-06-28T09:48:00Z
eeeae66a-0228-52e3-a489-5e4c5e2803db,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001158,2026-06-28T11:53:00Z,2026-06-28T11:55:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001158""}",normalized,,,2026-06-28T11:55:00Z
623b18e0-8a39-5230-b5b1-2af2a0eb8348,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001159,2026-06-28T13:00:00Z,2026-06-28T13:02:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001159""}",normalized,,,2026-06-28T13:02:00Z
49d01cd6-6f54-5727-afbe-8f9b1667cfc3,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001160,2026-06-28T14:07:00Z,2026-06-28T14:09:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001160""}",normalized,,,2026-06-28T14:09:00Z
51e922cf-ff56-5011-a540-4d141d2d5454,9b8c4239-0a4a-5531-880a-653ffd955f99,transaction,EVENT-SYN-001161,2026-06-28T15:14:00Z,2026-06-28T15:16:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001161""}",normalized,,,2026-06-28T15:16:00Z
9bd068cd-b719-5892-851c-5ad5f44bce1a,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001162,2026-06-28T01:13:00Z,2026-06-28T01:15:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001162""}",normalized,,,2026-06-28T01:15:00Z
34136f80-c613-50cb-b26c-bf3828d94a7b,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001163,2026-06-28T03:20:00Z,2026-06-28T03:22:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001163""}",normalized,,,2026-06-28T03:22:00Z
5dd43078-4cfb-547f-ae15-d77f5f96b843,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001164,2026-06-28T05:27:00Z,2026-06-28T05:29:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001164""}",normalized,,,2026-06-28T05:29:00Z
8c4d6f40-2c67-588e-8eb6-48ffd0a6c607,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001165,2026-06-28T07:34:00Z,2026-06-28T07:36:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001165""}",normalized,,,2026-06-28T07:36:00Z
67c0aafe-badc-5c83-86d4-e95b0a391a7d,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001166,2026-06-28T09:41:00Z,2026-06-28T09:43:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001166""}",normalized,,,2026-06-28T09:43:00Z
7df548c6-7a6d-517b-b7c2-e71675d367eb,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001167,2026-06-28T11:48:00Z,2026-06-28T11:50:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001167""}",normalized,,,2026-06-28T11:50:00Z
f4cc994f-15a7-5c87-9462-3c40113994b1,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001168,2026-06-28T13:55:00Z,2026-06-28T13:57:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001168""}",normalized,,,2026-06-28T13:57:00Z
d8ce054f-850d-5031-a5e8-de05460f9c41,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001169,2026-06-28T14:02:00Z,2026-06-28T14:04:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001169""}",normalized,,,2026-06-28T14:04:00Z
963a0afc-b356-5b29-b832-51b714f8b647,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001170,2026-06-28T15:09:00Z,2026-06-28T15:11:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001170""}",normalized,,,2026-06-28T15:11:00Z
00d6cd8d-8f6c-5b5b-ae36-7f69ba90112a,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001171,2026-06-28T01:16:00Z,2026-06-28T01:18:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001171""}",normalized,,,2026-06-28T01:18:00Z
20f7c486-4bdf-5b2a-bb46-d83d35930961,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001172,2026-06-28T03:23:00Z,2026-06-28T03:25:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001172""}",normalized,,,2026-06-28T03:25:00Z
9a2485a0-0448-578b-bc65-2972f39e6764,fefb8648-f184-567e-825d-b18550129d22,transaction,EVENT-SYN-001173,2026-06-28T05:30:00Z,2026-06-28T05:32:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001173""}",normalized,,,2026-06-28T05:32:00Z
