cash_balance_snapshot_id,ingestion_event_id,simulation_run_id,outlet_id,balance,currency_code,observed_at,received_at,source_kind,created_at
3e97daea-25e5-5b17-8dfe-4d58ecc148a6,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,87950.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
8c5c330d-703c-5cfa-96a8-97ddc061db81,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,87600.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
5fb1c84c-d13e-5f6d-8dba-d83d3ff8b526,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,87250.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
3a49dcee-7b64-5e19-8351-69159d8a116c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,86900.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
82db0113-03e4-5f7f-bcc8-6fccc3ae574b,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,86550.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
b73e424f-ceee-504f-a81d-57621a7817b7,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,86200.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
e4211f16-287c-5b9d-8c03-023353d7e07f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,85850.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
163d4f20-cf2e-5f0f-a4b2-f6bf8f72951f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,85500.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
796f50c9-5fd6-580b-8a94-7a9402e38f82,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,85150.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
3d97c65f-cb46-5dfa-b146-583009445366,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,84800.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
4ab529bb-e0b0-5039-86de-b1dcbbed3260,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,84450.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
f3e5a4a8-2094-529d-a17c-fc941e1198d2,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,84100.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
6f4cc079-51f5-538f-b42b-b0d74079ea32,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,83750.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
c2e710cd-0d82-53f0-8dc2-a65374bfdadc,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,83400.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
e520e71b-90f4-56ef-ae70-63836e50ad4c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,83050.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
9f220429-bcc7-52e7-a902-31cf1d21afe1,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,82700.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
f9c06370-64b3-552a-95c4-d789d9cb35c2,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,82350.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
951aa577-eff9-5633-a51e-b1fe9b73beb0,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,82000.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
99f3813d-2fea-5a1f-abfd-e6524ca9d3df,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,81650.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
a4548df1-96d6-50ae-a33d-1e2b8d8a356f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,100300.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
8e4dfa18-044f-5934-b6dc-97e0adff516e,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,99950.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
b2c6d435-cbe3-5251-8bfc-9066e65a0b68,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,99600.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
89dae031-c2b2-53f5-b549-70fd3e3eea64,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,99250.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
548ba071-0b4a-53d2-812f-382320736598,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,98900.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
beadc67e-fb59-59e8-a48b-01386218ada6,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,98550.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
cb8ea8ee-0593-54ea-9cef-2bbc895100ee,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,98200.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
b312d774-fb57-5fe9-99cc-9e92873a1671,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,97850.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
ffa7691e-c44b-54c2-b780-251cd5f32c77,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,97500.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
fc1a778b-4abc-5159-a02a-bc6f6aea2ee0,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,97150.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
2ac31c9c-41d1-57f1-a20b-cf87042e2657,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,96800.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
5155a1eb-a02e-5842-b3d0-68e60c8e08a7,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,96450.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
58e17206-86a8-5d70-935f-ab29d1840a1d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,96100.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
89be5987-b2f1-5cc2-bbf5-a9d73bdc62a9,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,95750.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
5f1429c7-4ded-5489-b6a6-cff0c50e3ecf,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,95400.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
a8b7c659-cf33-5d70-ba86-cfff14a261a7,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,95050.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
11c972a5-c675-54ee-8d3b-5a52e404053b,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,94700.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
d456b96f-9441-51f0-ab2c-aaa807f54ae9,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,94350.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
97337eca-dde3-529a-8247-e1c3e75f632c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,94000.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
8853a2f2-c13e-5bfa-a795-1cdfd982d366,,55f1318e-806a-5486-a3f3-d3db4101cd1d,950f7040-0e32-5657-a005-8111a74aa5e3,93650.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
d5b90eb1-bbde-5da5-8c14-741e51335433,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,112300.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
d62c264d-26c6-5234-9577-0d2d5cdddce8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,111950.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
f2d73891-994f-5482-8376-52282726cad8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,111600.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
95a48c70-5d65-5103-853b-4c3a25826ec9,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,111250.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
1c1a531c-0058-5b79-8d37-af72e301e988,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,110900.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
010610c0-c828-5093-ac51-82ead0bae0e5,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,110550.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
25c24c52-7f6b-5e1b-84c2-4deddb159ad9,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,110200.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
44f70823-fae4-5fb7-9515-5748906a6352,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,109850.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
0234365b-4404-5ed9-a6d4-c3acc3b63b66,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,109500.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
9342845b-17b8-5fe3-8e55-de283d8db485,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,109150.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
50510361-8138-5e19-b728-84eafe3d60e0,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,108800.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
3e0d8fd5-2cee-54ad-981f-b6a4c118f294,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,108450.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
ca35b39b-e986-54a0-9544-41cb01ff1fb2,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,108100.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
7130af30-c33c-5f92-9d90-66fa26896518,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,107750.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
1b25050e-1908-5f73-b8fb-4aff8582d720,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,107400.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
61ac10e0-4aa9-55b9-8d82-ef6488d62b78,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,107050.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
d5ea1c3d-e78e-5ebb-a8ea-e6d89e4af5d2,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,106700.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
6405774a-f57d-5929-a84b-5a6da15daf0c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,106350.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
2d4e0a79-ce6d-5ae5-8801-1132e6a9b0a0,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,106000.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
b6d04c22-7c51-557f-901b-63c19ae5397f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,c51a52aa-b76e-533e-9500-252f523656b1,105650.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
2a55127e-3b58-5463-a778-060560254499,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,124300.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
3aceb04a-697a-558e-a174-9ea6a549e91b,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,123950.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
b98aa48c-fd3b-502f-a59d-0e6766ce1b3c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,123600.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
91f87ea7-6bd9-5c84-af73-de2d6e7fdc94,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,123250.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
47994b0f-744f-5b2a-b8b7-477495c5ec01,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,122900.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
4aa037e9-f1c7-50e5-bd99-4cc3211f7791,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,122550.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
729f4a2e-9d46-5491-bdad-6587f1bd9761,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,122200.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
5024ce59-a881-5795-86cd-88772116090d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,121850.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
54414c41-3acc-5b98-9fc3-27c22acdf558,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,121500.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
6f1c8dee-76cd-5e0e-98c8-466230cf262f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,121150.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
0fa02137-8bf7-5e8d-94ad-10b772aef709,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,120800.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
5a4a9d34-4bfd-530a-afc7-158ff7f8cf8d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,120450.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
084f12b1-55b2-5337-9e92-0e71882cde8c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,120100.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
5010d8c2-da7f-5502-bcbc-9a179c4789bd,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,119750.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
4b38846a-7bdc-54f4-987b-8ebdda11b43d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,119400.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
4c3291d0-d483-57ba-b8ae-d5f548c0ad48,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,119050.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
b2ce7476-9ae1-5ddc-93e2-02a49e79bde8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,118700.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
902bc2f2-acb3-5595-b19d-56dc34e04fa9,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,118350.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
9ef45693-22b0-559b-8eec-a4202026c21a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,118000.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
6adae14e-08d7-55ff-a7d0-f7edb00c4e15,,55f1318e-806a-5486-a3f3-d3db4101cd1d,f1d6239c-8728-515e-9497-5d06cecab6c4,117650.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
50e25056-f135-586e-b7ae-a075d5dc0daf,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,136300.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
45b02b90-8223-5698-8d9f-0c89e9efb835,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,135950.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
23e95451-24d8-58aa-b2e5-dae470e6198a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,135600.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
0e1931d6-41f1-5cba-bb14-c65e296d3adf,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,135250.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
215f6f41-a54a-5aad-a3e6-22c9e20c6672,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,134900.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
35d8cacd-2885-5678-98b9-1d3f432276fd,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,134550.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
3ad7e874-6fa6-5ec4-9fc1-ebc16f479288,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,134200.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
4d88ce5e-ac62-5eef-b6e6-f4dee9911766,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,133850.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
340a43e3-7696-5a6d-ac1c-34f2edce057e,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,133500.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
a7016d65-0e07-5cf6-9c27-b7bc1dee7acd,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,133150.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
4efdd0f3-0915-513b-87d2-1af28a41f620,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,132800.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
a5d66466-dcbe-59ef-8593-b58596e1203f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,132450.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
85451b8c-00ed-5b46-9220-5b012037473a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,132100.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
9593df77-b6d7-5051-9dbf-a153676db73a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,131750.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
1da022b8-a18f-5b8a-8635-45932fcfb919,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,131400.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
4d7d5f99-5feb-554b-8ebd-2a79c53b6904,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,131050.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
f162a972-3490-535c-934f-275e6135104a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,130700.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
b7afdfbf-9d8b-50f8-a9f9-b83fc37874e4,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,130350.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
dc6d91cf-f5f6-58ae-b1ca-b31c36dac108,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,130000.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
a93a45cd-a7d1-5c74-a6e9-5f2b51d3eb9d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,129650.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
6716549d-a452-51f9-9eab-a0b6650f3fca,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,86600.00,BDT,2026-06-28T01:00:00Z,2026-06-28T01:02:00Z,seed,2026-06-28T01:02:00Z
