provider_balance_snapshot_id,ingestion_event_id,simulation_run_id,outlet_provider_account_id,provider_id,outlet_id,balance,currency_code,observed_at,received_at,source_kind,created_at
4e17eb5d-65a1-5abe-bf15-c2c3d0104f37,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,91020.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
973106be-d789-56eb-a1d2-cbd6c42fd4e4,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76900.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
1bc9f305-d1e5-5ca8-ad8e-7ab6632f45d5,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83900.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
4e83a123-52ba-5745-8bf8-867207264e78,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90900.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
5651980a-ad6c-52ca-a0f3-3cfed2b5c21c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76780.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
5fdc0686-f203-5358-9ed1-6339c466ba03,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83780.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
9c49697c-d189-5be6-b643-4bfc7f98a318,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90780.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
49a00808-a0b0-566f-bef2-e6c5df5242c8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76660.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
ce743611-1337-5a50-9ab5-36059725d8cd,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83660.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
cf9b5019-31ce-529f-bc3f-0e6fe0c2bca5,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90660.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
e9954122-2b5e-5085-a957-cfa76dd5cee2,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76540.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
25f9dda9-ff68-5f8b-8bfc-f289e158a5e9,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83540.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
2aec40e1-80ad-56e3-99e3-f6b807216304,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90540.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
6111c26c-4eee-561b-b598-ad1f5b98c018,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76420.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
33782382-cba7-5a3b-a8d5-6ddced349811,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83420.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
1a830f7c-f992-5390-8797-3710e1b84e24,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90420.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
d8a4bee6-c212-5d12-be46-99d4a3e20ab1,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76300.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
c3f5c54f-40a6-541c-9bd3-08c4781e6cca,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83300.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
d279f049-6d7d-5285-8b27-b62023512e17,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90300.00,BDT,2026-06-27T16:00:00Z,2026-06-27T16:02:00Z,seed,2026-06-27T16:02:00Z
5fbb95ab-95a3-5600-b71c-3bc6692e783c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76180.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
1faf4bd0-6cfe-50a7-9b13-241173d8f744,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83180.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
b3e53a1e-6691-5c2c-9f6c-b5b5d12f5b42,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90180.00,BDT,2026-06-27T17:00:00Z,2026-06-27T17:02:00Z,seed,2026-06-27T17:02:00Z
1000279f-01e8-59b9-8335-04111660ce82,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,76060.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
dabb1b83-7fac-50f7-b389-e9f6d81f466c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,83060.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
aaa4caa2-1d99-58d4-95e0-6ae9620d8b56,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,90060.00,BDT,2026-06-27T18:00:00Z,2026-06-27T18:02:00Z,seed,2026-06-27T18:02:00Z
40172eac-a137-5832-912c-ad16b82a190e,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,75940.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
c98b4223-13a2-57cb-a210-4ba79ce5b183,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,82940.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
5346fae3-3918-5315-921f-bfcf9a45cb7b,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,89940.00,BDT,2026-06-27T19:00:00Z,2026-06-27T19:02:00Z,seed,2026-06-27T19:02:00Z
f9435507-94fb-5569-8c38-d0f0767ba5b4,,55f1318e-806a-5486-a3f3-d3db4101cd1d,e0e14c47-576b-551e-92d9-401078f67e0e,11111111-1111-1111-1111-111111111111,950f7040-0e32-5657-a005-8111a74aa5e3,75820.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
5433d4ff-13ca-5a36-918d-34ccfde03fe8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,3545da2c-761a-586b-9fbd-a1f74ed986ca,22222222-2222-2222-2222-222222222222,950f7040-0e32-5657-a005-8111a74aa5e3,82820.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
b6743337-7542-58ac-8328-ec11273f0437,,55f1318e-806a-5486-a3f3-d3db4101cd1d,cb84aead-5b1e-5305-9610-f8b3c7f8356d,33333333-3333-3333-3333-333333333333,950f7040-0e32-5657-a005-8111a74aa5e3,89820.00,BDT,2026-06-27T20:00:00Z,2026-06-27T20:02:00Z,seed,2026-06-27T20:02:00Z
3a875260-f8b0-5146-aed9-8851e9f7c57a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,87100.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
ca3df1fd-fc76-5e15-918c-c7fced09092e,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,94100.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
a9543ffb-398f-5a98-83ce-66881a8bd3ef,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,101100.00,BDT,2026-06-27T01:00:00Z,2026-06-27T01:02:00Z,seed,2026-06-27T01:02:00Z
5cbe3a55-7189-5354-b860-4fd08d589247,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86980.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
7cf3dcd2-e945-5423-9923-91ab3a487e76,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93980.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
a70c35c5-1e82-5abd-a736-587d32ead381,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100980.00,BDT,2026-06-27T02:00:00Z,2026-06-27T02:02:00Z,seed,2026-06-27T02:02:00Z
b8d8ddc5-7000-5853-9b3a-ddc776dc4890,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86860.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
5eed6fa4-8d53-567f-8da8-fd7c35e3c6f0,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93860.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
bcdedf61-8076-5a08-9abb-a710f5c4a4cc,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100860.00,BDT,2026-06-27T03:00:00Z,2026-06-27T03:02:00Z,seed,2026-06-27T03:02:00Z
0f307b5c-7bb0-5cf4-a195-b055852e4911,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86740.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
262f20e6-5c99-520f-a9ee-23f45ce7074a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93740.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
a638e0d9-6ace-5f30-81b4-a744a6b45a96,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100740.00,BDT,2026-06-27T04:00:00Z,2026-06-27T04:02:00Z,seed,2026-06-27T04:02:00Z
9abec367-cf47-5721-a3bc-b7e2a4e07d3f,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86620.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
15bf0ec4-9c0e-50f9-9975-47d8d9f5c68d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93620.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
ec44be1b-122e-5ae6-8395-c5c2f5d0e4c1,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100620.00,BDT,2026-06-27T05:00:00Z,2026-06-27T05:02:00Z,seed,2026-06-27T05:02:00Z
111904b0-0071-5c77-a09c-be7f739dbd4a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86500.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
cf058256-9773-5d64-8964-409ce10d836e,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93500.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
fa120b9b-b0de-5b51-84ca-ff24901b4803,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100500.00,BDT,2026-06-27T06:00:00Z,2026-06-27T06:02:00Z,seed,2026-06-27T06:02:00Z
49d642ec-b337-579f-933e-291c17888dff,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86380.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
a287623d-0828-50eb-a2ea-ed3b2b78d620,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93380.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
523bdd75-6259-5697-acd0-a10c9743a8f6,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100380.00,BDT,2026-06-27T07:00:00Z,2026-06-27T07:02:00Z,seed,2026-06-27T07:02:00Z
96db02ba-d65c-5dbd-ac26-ab798d3491b4,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86260.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
c019d18e-7edc-5961-943b-f5b1dda4083c,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93260.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
b85a699d-3551-5aed-993c-149e9dd9d093,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100260.00,BDT,2026-06-27T08:00:00Z,2026-06-27T08:02:00Z,seed,2026-06-27T08:02:00Z
c0d3fbde-388e-5828-b118-56ec16daca3d,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86140.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
730a9133-b17a-50c4-b7bc-ed4c8e6fd909,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93140.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
c331e554-043c-5137-9f32-c620d6f3e142,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100140.00,BDT,2026-06-27T09:00:00Z,2026-06-27T09:02:00Z,seed,2026-06-27T09:02:00Z
68a2e5fb-5cab-5598-a0be-393ae87c8293,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,86020.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
258f5a48-e29e-5442-a4a2-44fa96553ec8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,93020.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
5c32e38f-4ab2-5332-9feb-0aff66adc6c8,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,100020.00,BDT,2026-06-27T10:00:00Z,2026-06-27T10:02:00Z,seed,2026-06-27T10:02:00Z
88c78a1c-f4d5-57f1-b582-cbf62cd281ff,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,85900.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
f40b5232-037d-5b62-a66c-073cbc376eda,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,92900.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
4f3d13ac-f327-53c7-a238-2ed511a53c71,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,99900.00,BDT,2026-06-27T11:00:00Z,2026-06-27T11:02:00Z,seed,2026-06-27T11:02:00Z
ac550663-454a-5408-b5cc-7ebdeb9b9a60,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,85780.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
4526ed14-e78a-5e6d-b179-05a63d2066d0,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,92780.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
97792813-f8e8-53aa-9177-4c614609ba86,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,99780.00,BDT,2026-06-27T12:00:00Z,2026-06-27T12:02:00Z,seed,2026-06-27T12:02:00Z
e467d48e-c2d9-5360-b1e0-ee359b28f75a,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,85660.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
f3bf8365-dd23-585d-9a3d-e0082153a385,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,92660.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
938b525c-5cdb-5444-a270-3f6f253ab9c2,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,99660.00,BDT,2026-06-27T13:00:00Z,2026-06-27T13:02:00Z,seed,2026-06-27T13:02:00Z
8256d8a3-dfc0-5ac4-bd87-f4bd30b6d968,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,85540.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
79acc36c-3fef-5c09-9f92-d172d1d950ff,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,92540.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
d24fa831-33ed-54e6-a5cc-af1628a24438,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,99540.00,BDT,2026-06-27T14:00:00Z,2026-06-27T14:02:00Z,seed,2026-06-27T14:02:00Z
9b61af9d-c90e-56d1-9b3a-c21184dee1f7,,55f1318e-806a-5486-a3f3-d3db4101cd1d,70c7136b-0dad-5587-bc86-39dd4eb7b572,11111111-1111-1111-1111-111111111111,c51a52aa-b76e-533e-9500-252f523656b1,85420.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
2c55fd7e-2df1-545f-9118-435caf2c5697,,55f1318e-806a-5486-a3f3-d3db4101cd1d,b9befdd9-5643-55eb-b4ed-2d96edcd45a9,22222222-2222-2222-2222-222222222222,c51a52aa-b76e-533e-9500-252f523656b1,92420.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
0a6cad1e-2a9f-5a46-b59f-ca58b5a8af0e,,55f1318e-806a-5486-a3f3-d3db4101cd1d,5675a084-5f46-5148-8ef5-01d73568c2eb,33333333-3333-3333-3333-333333333333,c51a52aa-b76e-533e-9500-252f523656b1,99420.00,BDT,2026-06-27T15:00:00Z,2026-06-27T15:02:00Z,seed,2026-06-27T15:02:00Z
